"string","num","next_word","nchar"
NA,2,"night",NA
NA,2,"about",NA
NA,2,"ventures",NA
NA,2,"sales",NA
NA,2,"ranking",NA
NA,2,"shorties",NA
NA,2,"bible",NA
NA,2,"word",NA
NA,2,"me",NA
NA,2,"a",NA
NA,2,"walls",NA
NA,2,"drain",NA
NA,2,"connect",NA
NA,2,"handle",NA
NA,2,"imperials",NA
NA,2,"the",NA
NA,2,"we",NA
NA,2,"the",NA
NA,2,"what",NA
NA,2,"problem",NA
NA,2,"but",NA
NA,2,"he",NA
NA,2,"hillside",NA
NA,2,"then",NA
NA,2,"we",NA
NA,2,"that",NA
NA,2,"about",NA
NA,2,"way",NA
NA,2,"heart",NA
NA,2,"prairie",NA
NA,2,"this",NA
NA,2,"hour",NA
NA,2,"years",NA
NA,2,"the",NA
NA,2,"i",NA
NA,2,"month",NA
NA,2,"woods",NA
NA,2,"husband",NA
NA,2,"law",NA
NA,2,"family",NA
NA,2,"of",NA
NA,2,"to",NA
NA,2,"sometimes",NA
NA,2,"and",NA
NA,2,"since",NA
NA,2,"heart",NA
NA,2,"market",NA
NA,2,"white",NA
NA,2,"machine",NA
NA,2,"and",NA
NA,2,"the",NA
NA,2,"incorporated",NA
NA,2,"in",NA
NA,2,"be",NA
NA,2,"up",NA
NA,2,"reaches",NA
NA,2,"lamar",NA
NA,2,"you",NA
NA,2,"justice",NA
NA,2,"bloodshed",NA
NA,2,"night",NA
NA,2,"head",NA
NA,2,"head",NA
NA,2,"about",NA
NA,2,"it",NA
NA,2,"restore",NA
NA,2,"joy",NA
NA,2,"spirit",NA
NA,2,"own",NA
NA,2,"live",NA
NA,2,"were",NA
NA,2,"die",NA
NA,2,"two",NA
NA,2,"lineup",NA
NA,2,"of",NA
NA,2,"poverty",NA
NA,2,"line",NA
NA,2,"and",NA
NA,2,"concert",NA
NA,2,"let",NA
NA,2,"if",NA
NA,2,"time",NA
NA,2,"and",NA
NA,2,"for",NA
NA,2,"carpet",NA
NA,2,"matchplay",NA
NA,2,"or",NA
NA,2,"and",NA
NA,2,"that",NA
NA,2,"that",NA
NA,2,"where",NA
NA,2,"of",NA
NA,2,"that",NA
NA,2,"that",NA
NA,2,"incomes",NA
NA,2,"louis",NA
NA,2,"im",NA
NA,2,"and",NA
NA,2,"of",NA
NA,2,"and",NA
NA,2,"of",NA
NA,2,"area",NA
NA,2,"house",NA
NA,2,"state",NA
NA,2,"town",NA
NA,2,"mix",NA
NA,2,"come",NA
NA,2,"corner",NA
NA,2,"moment",NA
NA,2,"edge",NA
NA,2,"you",NA
NA,2,"learn",NA
NA,2,"the",NA
NA,2,"way",NA
NA,2,"ny",NA
NA,2,"sent",NA
NA,2,"so",NA
NA,2,"of",NA
NA,2,"motto",NA
NA,2,"and",NA
NA,2,"th",NA
NA,2,"middlesex",NA
NA,2,"want",NA
NA,2,"before",NA
NA,2,"constitution",NA
NA,2,"from",NA
NA,2,"expectations",NA
NA,2,"expectations",NA
NA,2,"there",NA
NA,2,"love",NA
NA,2,"of",NA
NA,2,"of",NA
NA,2,"happened",NA
NA,2,"if",NA
NA,2,"from",NA
NA,2,"other",NA
NA,2,"in",NA
NA,2,"he",NA
NA,2,"was",NA
NA,2,"where",NA
NA,2,"on",NA
NA,2,"for",NA
NA,2,"for",NA
NA,2,"for",NA
NA,2,"i",NA
NA,2,"for",NA
NA,2,"with",NA
NA,2,"of",NA
NA,2,"my",NA
NA,2,"of",NA
NA,2,"was",NA
NA,2,"and",NA
NA,2,"tale",NA
NA,2,"name",NA
NA,2,"expectations",NA
NA,2,"teeth",NA
NA,2,"jar",NA
NA,2,"to",NA
NA,2,"back",NA
NA,2,"from",NA
NA,2,"its",NA
NA,2,"lives",NA
NA,2,"teachers",NA
NA,2,"to",NA
NA,2,"city",NA
NA,2,"our",NA
NA,2,"the",NA
NA,2,"of",NA
NA,2,"others",NA
NA,2,"have",NA
NA,2,"on",NA
NA,2,"needs",NA
NA,2,"and",NA
NA,2,"with",NA
NA,2,"the",NA
NA,2,"site",NA
NA,2,"without",NA
NA,2,"city",NA
NA,2,"world",NA
NA,2,"home",NA
NA,2,"rockstar",NA
NA,2,"a",NA
NA,2,"youre",NA
NA,2,"side",NA
NA,2,"suitcase",NA
NA,2,"sungdonggu",NA
NA,2,"and",NA
NA,2,"hall",NA
NA,2,"and",NA
NA,2,"faith",NA
NA,2,"a",NA
NA,2,"and",NA
NA,2,"forward",NA
NA,2,"with",NA
NA,2,"whose",NA
NA,2,"llc",NA
NA,2,"the",NA
NA,2,"i",NA
NA,2,"of",NA
NA,2,"guthrie",NA
NA,2,"samples",NA
NA,2,"in",NA
NA,2,"down",NA
NA,2,"one",NA
NA,2,"one",NA
NA,2,"two",NA
NA,2,"in",NA
NA,2,"banks",NA
NA,2,"that",NA
NA,2,"to",NA
NA,2,"commissions",NA
NA,2,"service",NA
NA,2,"concerned",NA
NA,2,"and",NA
NA,2,"game",NA
NA,2,"exposing",NA
NA,2,"vital",NA
NA,2,"governments",NA
NA,2,"seems",NA
NA,2,"from",NA
NA,2,"and",NA
NA,2,"of",NA
NA,2,"where",NA
NA,2,"river",NA
NA,2,"of",NA
NA,2,"ambience",NA
NA,2,"heart",NA
NA,2,"to",NA
NA,2,"and",NA
NA,2,"intense",NA
NA,2,"as",NA
NA,2,"game",NA
NA,2,"the",NA
NA,2,"after",NA
NA,2,"america",NA
NA,2,"to",NA
NA,2,"you",NA
NA,2,"brand",NA
NA,2,"back",NA
NA,2,"on",NA
NA,2,"of",NA
NA,2,"that",NA
NA,2,"a",NA
NA,2,"please",NA
NA,2,"twitter",NA
NA,2,"a",NA
NA,2,"to",NA
NA,2,"a",NA
NA,2,"did",NA
NA,2,"how",NA
NA,2,"with",NA
NA,2,"it",NA
NA,2,"for",NA
NA,2,"less",NA
NA,2,"same",NA
NA,2,"think",NA
NA,2,"you",NA
NA,2,"know",NA
NA,2,"good",NA
NA,2,"it",NA
NA,2,"i",NA
NA,2,"to",NA
NA,2,"for",NA
NA,2,"im",NA
NA,2,"dream",NA
NA,2,"when",NA
NA,2,"people",NA
NA,2,"idea",NA
NA,2,"have",NA
NA,2,"dont",NA
NA,2,"more",NA
NA,2,"to",NA
NA,2,"get",NA
NA,2,"to",NA
NA,2,"to",NA
NA,2,"just",NA
NA,2,"was",NA
NA,2,"be",NA
NA,2,"to",NA
NA,2,"go",NA
NA,2,"was",NA
NA,2,"to",NA
NA,2,"me",NA
NA,2,"out",NA
NA,2,"guys",NA
NA,2,"got",NA
NA,2,"of",NA
NA,2,"or",NA
NA,2,"late",NA
NA,2,"when",NA
NA,2,"think",NA
NA,2,"to",NA
NA,2,"i",NA
NA,2,"you",NA
NA,2,"my",NA
NA,2,"link",NA
NA,2,"love",NA
NA,2,"rts",NA
NA,2,"shout",NA
NA,2,"kind",NA
NA,2,"for",NA
NA,2,"lot",NA
NA,2,"you",NA
NA,2,"i",NA
NA,2,"so",NA
NA,2,"a",NA
NA,2,"was",NA
NA,2,"live",NA
NA,2,"best",NA
NA,2,"awesome",NA
NA,2,"liverpool",NA
NA,2,"notes",NA
NA,2,"in",NA
NA,2,"tradition",NA
NA,2,"in",NA
NA,2,"for",NA
NA,2,"town",NA
NA,2,"in",NA
NA,2,"with",NA
NA,2,"is",NA
NA,2,"i",NA
NA,2,"but",NA
NA,2,"have",NA
NA,2,"to",NA
NA,2,"been",NA
NA,2,"my",NA
NA,2,"to",NA
NA,2,"not",NA
NA,2,"like",NA
NA,2,"of",NA
NA,2,"good",NA
NA,2,"suitably",NA
NA,2,"see",NA
NA,2,"in",NA
NA,2,"hate",NA
NA,2,"the",NA
NA,2,"it",NA
NA,2,"me",NA
NA,2,"and",NA
NA,2,"the",NA
NA,2,"monson",NA
NA,2,"imported",NA
NA,2,"a",NA
NA,2,"of",NA
NA,2,"cool",NA
NA,2,"conducted",NA
NA,2,"the",NA
NA,2,"poker",NA
NA,2,"me",NA
NA,2,"i",NA
NA,2,"for",NA
NA,2,"that",NA
NA,2,"for",NA
NA,2,"it",NA
NA,2,"a",NA
NA,2,"the",NA
NA,2,"it",NA
NA,2,"the",NA
NA,2,"shops",NA
NA,2,"when",NA
NA,2,"since",NA
NA,2,"a",NA
NA,2,"it",NA
NA,2,"up",NA
NA,2,"the",NA
NA,2,"to",NA
NA,2,"me",NA
NA,2,"for",NA
NA,2,"me",NA
NA,2,"never",NA
NA,2,"a",NA
NA,2,"me",NA
NA,2,"a",NA
NA,2,"opened",NA
NA,2,"i",NA
NA,2,"the",NA
NA,2,"been",NA
NA,2,"tunics",NA
NA,2,"was",NA
NA,2,"to",NA
NA,2,"i",NA
NA,2,"i",NA
NA,2,"before",NA
NA,2,"used",NA
NA,2,"for",NA
NA,2,"get",NA
NA,2,"wouldnt",NA
NA,2,"to",NA
NA,2,"we",NA
NA,2,"know",NA
NA,2,"been",NA
NA,2,"hoping",NA
NA,2,"you",NA
NA,2,"hope",NA
NA,2,"i",NA
NA,2,"been",NA
NA,2,"was",NA
NA,2,"last",NA
NA,2,"the",NA
NA,2,"each",NA
NA,2,"a",NA
NA,2,"it",NA
NA,2,"that",NA
NA,2,"to",NA
NA,2,"they",NA
NA,2,"a",NA
NA,2,"they",NA
NA,2,"last",NA
NA,2,"as",NA
NA,2,"the",NA
NA,2,"to",NA
NA,2,"need",NA
NA,2,"outside",NA
NA,2,"there",NA
NA,2,"in",NA
NA,2,"a",NA
NA,2,"to",NA
NA,2,"of",NA
NA,2,"to",NA
NA,2,"to",NA
NA,2,"to",NA
NA,2,"team",NA
NA,2,"hoped",NA
NA,2,"and",NA
NA,2,"have",NA
NA,2,"ago",NA
NA,2,"it",NA
NA,2,"the",NA
NA,2,"he",NA
NA,2,"the",NA
NA,2,"year",NA
NA,2,"life",NA
NA,2,"in",NA
NA,2,"last",NA
NA,2,"guard",NA
NA,2,"the",NA
NA,2,"been",NA
NA,2,"a",NA
NA,2,"the",NA
NA,2,"dietch",NA
NA,2,"a",NA
NA,2,"a",NA
NA,2,"a",NA
NA,2,"lead",NA
NA,2,"a",NA
NA,2,"if",NA
NA,2,"belong",NA
NA,2,"of",NA
NA,2,"of",NA
NA,2,"things",NA
NA,2,"tunechi",NA
NA,2,"see",NA
NA,2,"the",NA
NA,2,"told",NA
NA,2,"say",NA
NA,2,"an",NA
NA,2,"their",NA
NA,2,"will",NA
NA,2,"a",NA
NA,2,"will",NA
NA,2,"way",NA
NA,2,"say",NA
NA,2,"am",NA
NA,2,"a",NA
NA,2,"i",NA
NA,2,"im",NA
NA,2,"look",NA
NA,2,"is",NA
NA,2,"and",NA
NA,2,"those",NA
NA,2,"them",NA
NA,2,"an",NA
NA,2,"picture",NA
NA,2,"side",NA
NA,2,"sign",NA
NA,2,"side",NA
NA,2,"of",NA
NA,2,"of",NA
NA,2,"of",NA
NA,2,"and",NA
NA,2,"that",NA
NA,2,"of",NA
NA,2,"they",NA
NA,2,"i",NA
NA,2,"the",NA
NA,2,"the",NA
NA,2,"to",NA
NA,2,"have",NA
NA,2,"have",NA
NA,2,"have",NA
NA,2,"on",NA
NA,2,"the",NA
NA,2,"regrets",NA
NA,2,"that",NA
NA,2,"the",NA
NA,2,"you",NA
NA,2,"past",NA
NA,2,"of",NA
NA,2,"are",NA
NA,2,"life",NA
NA,2,"crossing",NA
NA,2,"see",NA
NA,2,"face",NA
NA,2,"job",NA
NA,2,"to",NA
NA,2,"time",NA
NA,2,"be",NA
NA,2,"the",NA
NA,2,"of",NA
NA,2,"hope",NA
NA,2,"in",NA
NA,2,"improve",NA
NA,2,"reduce",NA
NA,2,"can",NA
NA,2,"new",NA
NA,2,"year",NA
NA,2,"in",NA
NA,2,"up",NA
NA,2,"our",NA
NA,2,"the",NA
NA,2,"to",NA
NA,2,"your",NA
NA,2,"to",NA
NA,2,"more",NA
NA,2,"what",NA
NA,2,"every",NA
NA,2,"to",NA
NA,2,"more",NA
NA,2,"all",NA
NA,2,"week",NA
NA,2,"year",NA
NA,2,"mondays",NA
NA,2,"her",NA
NA,2,"your",NA
NA,2,"it",NA
NA,2,"more",NA
NA,2,"more",NA
NA,2,"the",NA
NA,2,"future",NA
NA,2,"opportunity",NA
NA,2,"show",NA
NA,2,"you",NA
NA,2,"closely",NA
NA,2,"visit",NA
NA,2,"feel",NA
NA,2,"eye",NA
NA,2,"the",NA
NA,2,"you",NA
NA,2,"i",NA
NA,2,"you",NA
NA,2,"ch",NA
NA,2,"be",NA
NA,2,"you",NA
NA,2,"that",NA
NA,2,"life",NA
NA,2,"possibility",NA
NA,2,"dog",NA
NA,2,"be",NA
NA,2,"on",NA
NA,2,"a",NA
NA,2,"a",NA
NA,2,"be",NA
NA,2,"those",NA
NA,2,"block",NA
NA,2,"been",NA
NA,2,"wrong",NA
NA,2,"of",NA
NA,2,"in",NA
NA,2,"to",NA
NA,2,"a",NA
NA,2,"weight",NA
NA,2,"a",NA
NA,2,"eyes",NA
NA,2,"the",NA
NA,2,"the",NA
NA,2,"this",NA
NA,2,"the",NA
NA,2,"streets",NA
NA,2,"when",NA
NA,2,"was",NA
NA,2,"when",NA
NA,2,"beer",NA
NA,2,"water",NA
NA,2,"other",NA
NA,2,"music",NA
NA,2,"another",NA
NA,2,"people",NA
NA,2,"window",NA
NA,2,"and",NA
NA,2,"aware",NA
NA,2,"list",NA
NA,2,"lead",NA
NA,2,"see",NA
NA,2,"the",NA
NA,2,"sky",NA
NA,2,"ur",NA
NA,2,"to",NA
NA,2,"but",NA
NA,2,"that",NA
NA,2,"was",NA
NA,2,"were",NA
NA,2,"were",NA
NA,2,"said",NA
NA,2,"of",NA
NA,2,"though",NA
NA,2,"looked",NA
NA,2,"and",NA
NA,2,"of",NA
NA,2,"and",NA
NA,2,"of",NA
NA,2,"day",NA
NA,2,"eyes”",NA
NA,2,"against",NA
NA,2,"we",NA
NA,2,"time",NA
NA,2,"found",NA
NA,2,"ball",NA
NA,2,"in",NA
NA,2,"down",NA
NA,2,"side",NA
NA,2,"window",NA
NA,2,"to",NA
NA,2,"at",NA
NA,2,"and",NA
NA,2,"departments",NA
NA,2,"was",NA
NA,2,"the",NA
NA,2,"today",NA
NA,2,"of",NA
NA,2,"to",NA
NA,2,"for",NA
NA,2,"its",NA
NA,2,"im",NA
NA,2,"this",NA
NA,2,"to",NA
NA,2,"the",NA
NA,2,"puppies",NA
NA,2,"picture",NA
NA,2,"every",NA
NA,2,"and",NA
NA,2,"of",NA
NA,2,"and",NA
NA,2,"a",NA
NA,2,"sure",NA
NA,2,"now",NA
NA,2,"year",NA
NA,2,"of",NA
NA,2,"since",NA
NA,2,"for",NA
NA,2,"friendly",NA
NA,2,"car",NA
NA,2,"career",NA
NA,2,"home",NA
NA,2,"time",NA
NA,2,"dress",NA
NA,2,"head",NA
NA,2,"woman",NA
NA,2,"ncaa",NA
NA,2,"to",NA
NA,2,"of",NA
NA,2,"to",NA
NA,2,"in",NA
NA,2,"to",NA
NA,2,"looking",NA
NA,2,"out",NA
NA,2,"sell",NA
NA,2,"right",NA
NA,2,"all",NA
NA,2,"feature",NA
NA,2,"to",NA
NA,2,"one",NA
NA,2,"to",NA
NA,2,"to",NA
NA,2,"work",NA
NA,2,"help",NA
NA,2,"new",NA
NA,2,"of",NA
NA,2,"blame",NA
NA,2,"devour",NA
NA,2,"can",NA
NA,2,"is",NA
NA,2,"bit",NA
NA,2,"to",NA
NA,2,"blame",NA
NA,2,"in",NA
NA,2,"help",NA
NA,2,"build",NA
NA,2,"improve",NA
NA,2,"tweets",NA
NA,2,"few",NA
NA,2,"hopefully",NA
NA,2,"nice",NA
NA,2,"of",NA
NA,2,"exciting",NA
NA,2,"the",NA
NA,2,"able",NA
NA,2,"home",NA
NA,2,"there",NA
NA,2,"with",NA
NA,2,"with",NA
NA,2,"to",NA
NA,2,"with",NA
NA,2,"tonight",NA
NA,2,"my",NA
NA,2,"your",NA
NA,2,"to",NA
NA,2,"out",NA
NA,2,"back",NA
NA,2,"out",NA
NA,2,"you",NA
NA,2,"“",NA
NA,2,"at",NA
NA,2,"congrats",NA
NA,2,"even",NA
NA,2,"i’m",NA
NA,2,"in",NA
NA,2,"is",NA
NA,2,"maybe",NA
NA,2,"nice",NA
NA,2,"or",NA
NA,2,"she",NA
NA,2,"so",NA
NA,2,"the",NA
NA,2,"this",NA
NA,2,"we",NA
NA,2,"you",NA
NA,2,"a",NA
NA,2,"all",NA
NA,2,"the",NA
NA,2,"first",NA
NA,2,"trip",NA
NA,2,"months",NA
NA,2,"first",NA
NA,2,"football",NA
NA,2,"about",NA
NA,2,"more",NA
NA,2,"a",NA
NA,2,"everybody",NA
NA,2,"this",NA
NA,2,"who",NA
NA,2,"you",NA
NA,2,"with",NA
NA,2,"conference",NA
NA,2,"end",NA
NA,2,"gala",NA
NA,2,"race",NA
NA,2,"rest",NA
NA,2,"social",NA
NA,2,"tweets",NA
NA,2,"being",NA
NA,2,"i",NA
NA,2,"year",NA
NA,2,"show",NA
NA,2,"weather",NA
NA,2,"it",NA
NA,2,"your",NA
NA,2,"it",NA
NA,2,"with",NA
NA,2,"together",NA
NA,2,"article",NA
NA,2,"posts",NA
NA,2,"tweets",NA
NA,2,"direction",NA
NA,2,"night",NA
NA,2,"were",NA
NA,2,"around",NA
NA,2,"best",NA
NA,2,"of",NA
NA,2,"at",NA
NA,2,"home",NA
NA,2,"sell",NA
NA,2,"a",NA
NA,2,"the",NA
NA,2,"quality",NA
NA,2,"brand",NA
NA,2,"theres",NA
NA,2,"new",NA
NA,2,"her",NA
NA,2,"stars",NA
NA,2,"like",NA
NA,2,"a",NA
NA,2,"same",NA
NA,2,"like",NA
NA,2,"is",NA
NA,2,"were",NA
NA,2,"says",NA
NA,2,"career",NA
NA,2,"the",NA
NA,2,"i",NA
NA,2,"day",NA
NA,2,"conference",NA
NA,2,"night",NA
NA,2,"place",NA
NA,2,"read",NA
NA,2,"school",NA
NA,2,"of",NA
NA,2,"man",NA
NA,2,"to",NA
NA,2,"to",NA
NA,2,"to",NA
NA,2,"to",NA
NA,2,"be",NA
NA,2,"getting",NA
NA,2,"have",NA
NA,2,"been",NA
NA,2,"a",NA
NA,2,"fun",NA
NA,2,"in",NA
NA,2,"of",NA
NA,2,"of",NA
NA,2,"like",NA
NA,2,"a",NA
NA,2,"be",NA
NA,2,"i",NA
NA,2,"hacked",NA
NA,2,"to",NA
NA,2,"has",NA
NA,2,"great",NA
NA,2,"now",NA
NA,2,"millions",NA
NA,2,"wrap",NA
NA,2,"release",NA
NA,2,"summit",NA
NA,2,"north",NA
NA,2,"you",NA
NA,2,"power",NA
NA,2,"christ",NA
NA,2,"keep",NA
NA,2,"body",NA
NA,2,"if",NA
NA,2,"us",NA
NA,2,"we",NA
NA,2,"and",NA
NA,2,"alleluia",NA
NA,2,"and",NA
NA,2,"the",NA
NA,2,"of",NA
NA,2,"church",NA
NA,2,"and",NA
NA,2,"he",NA
NA,2,"trilogy",NA
NA,2,"our",NA
NA,2,"kapoor",NA
NA,2,"all",NA
NA,2,"and",NA
NA,2,"thee",NA
NA,2,"heart",NA
NA,2,"with",NA
NA,2,"your",NA
NA,2,"dc",NA
NA,2,"on",NA
NA,2,"members",NA
NA,2,"a",NA
NA,2,"of",NA
NA,2,"deputies",NA
NA,2,"season",NA
NA,2,"chicago",NA
NA,2,"on",NA
NA,2,"devised",NA
NA,2,"books",NA
NA,2,"of",NA
NA,2,"libros",NA
NA,2,"of",NA
NA,2,"the",NA
NA,2,"gain",NA
NA,2,"always",NA
NA,2,"for",NA
NA,2,"it",NA
NA,2,"round",NA
NA,2,"same",NA
NA,2,"it",NA
NA,2,"says",NA
NA,2,"seed",NA
NA,2,"it",NA
NA,2,"bigger",NA
NA,2,"schools",NA
NA,2,"sleep",NA
NA,2,"the",NA
NA,2,"the",NA
NA,2,"games",NA
NA,2,"someone",NA
NA,2,"when",NA
NA,2,"garden",NA
NA,2,"runs",NA
NA,2,"step",NA
NA,2,"failure",NA
NA,2,"member",NA
NA,2,"share",NA
NA,2,"and",NA
NA,2,"austin",NA
NA,2,"the",NA
NA,2,"in",NA
NA,2,"elliott",NA
NA,2,"angeles",NA
NA,2,"draw",NA
NA,2,"of",NA
NA,2,"on",NA
NA,2,"money",NA
NA,2,"of",NA
NA,2,"of",NA
NA,2,"you",NA
NA,2,"when",NA
NA,2,"arena",NA
NA,2,"into",NA
NA,2,"final",NA
NA,2,"time",NA
NA,2,"with",NA
NA,2,"last",NA
NA,2,"a",NA
NA,2,"of",NA
NA,2,"is",NA
NA,2,"young",NA
NA,2,"me",NA
NA,2,"penny",NA
NA,2,"recent",NA
NA,2,"share",NA
NA,2,"aid",NA
NA,2,"per",NA
NA,2,"in",NA
NA,2,"was",NA
NA,2,"night",NA
NA,2,"im",NA
NA,2,"thought",NA
NA,2,"barrel",NA
NA,2,"value",NA
NA,2,"to",NA
NA,2,"the",NA
NA,2,"row",NA
NA,2,"in",NA
NA,2,"year",NA
NA,2,"be",NA
NA,2,"that",NA
NA,2,"innings",NA
NA,2,"many",NA
NA,2,"to",NA
NA,2,"i",NA
NA,2,"of",NA
NA,2,"i",NA
NA,2,"wide",NA
NA,2,"going",NA
NA,2,"was",NA
NA,2,"to",NA
NA,2,"of",NA
NA,2,"was",NA
NA,2,"end",NA
NA,2,"my",NA
NA,2,"then",NA
NA,2,"i",NA
NA,2,"lot",NA
NA,2,"the",NA
NA,2,"week",NA
NA,2,"feet",NA
NA,2,"have",NA
NA,2,"be",NA
NA,2,"than",NA
NA,2,"to",NA
NA,2,"though",NA
NA,2,"the",NA
NA,2,"are",NA
NA,2,"getting",NA
NA,2,"jackson",NA
NA,2,"that",NA
NA,2,"into",NA
NA,2,"the",NA
NA,2,"the",NA
NA,2,"the",NA
NA,2,"the",NA
NA,2,"said",NA
NA,2,"to",NA
NA,2,"this",NA
NA,2,"be",NA
NA,2,"the",NA
NA,2,"my",NA
NA,2,"in",NA
NA,2,"in",NA
NA,2,"but",NA
NA,2,"stephen",NA
NA,2,"the",NA
NA,2,"pranks",NA
NA,2,"to",NA
NA,2,"do",NA
NA,2,"didnt",NA
NA,2,"that",NA
NA,2,"if",NA
NA,2,"a",NA
NA,2,"it",NA
NA,2,"we",NA
NA,2,"in",NA
NA,2,"to",NA
NA,2,"lot",NA
NA,2,"trying",NA
NA,2,"that",NA
NA,2,"know",NA
NA,2,"think",NA
NA,2,"impatient",NA
NA,2,"really",NA
NA,2,"to",NA
NA,2,"know",NA
NA,2,"town",NA
NA,2,"about",NA
NA,2,"have",NA
NA,2,"that",NA
NA,2,"do",NA
NA,2,"the",NA
NA,2,"to",NA
NA,2,"their",NA
NA,2,"do",NA
NA,2,"want",NA
NA,2,"were",NA
NA,2,"would",NA
NA,2,"myself",NA
NA,2,"what",NA
NA,2,"improvement",NA
NA,2,"roam",NA
NA,2,"women",NA
NA,2,"the",NA
NA,2,"the",NA
NA,2,"the",NA
NA,2,"from",NA
NA,2,"to",NA
NA,2,"plaza",NA
NA,2,"words",NA
NA,2,"on",NA
NA,2,"that",NA
NA,2,"even",NA
NA,2,"i",NA
NA,2,"been",NA
NA,2,"has",NA
NA,2,"life",NA
NA,2,"order",NA
NA,2,"the",NA
NA,2,"my",NA
NA,2,"are",NA
NA,2,"could",NA
NA,2,"were",NA
NA,2,"think",NA
NA,2,"are",NA
NA,2,"attention",NA
NA,2,"energy",NA
NA,2,"money",NA
NA,2,"was",NA
NA,2,"to",NA
NA,2,"spent",NA
NA,2,"their",NA
NA,2,"with",NA
NA,2,"about",NA
NA,2,"do",NA
NA,2,"make",NA
NA,2,"think",NA
NA,2,"and",NA
NA,2,"to",NA
NA,2,"will",NA
NA,2,"in",NA
NA,2,"the",NA
NA,2,"do”",NA
NA,2,"and",NA
NA,2,"it",NA
NA,2,"essence",NA
NA,2,"for",NA
NA,2,"of",NA
NA,2,"for",NA
NA,2,"it",NA
NA,2,"my",NA
NA,2,"our",NA
NA,2,"i",NA
NA,2,"here",NA
NA,2,"a",NA
NA,2,"lots",NA
NA,2,"other",NA
NA,2,"shuttles",NA
NA,2,"the",NA
NA,2,"and",NA
NA,2,"and",NA
NA,2,"for",NA
NA,2,"here",NA
NA,2,"to",NA
NA,2,"and",NA
NA,2,"to",NA
NA,2,"to",NA
NA,2,"the",NA
NA,2,"improvement",NA
NA,2,"care",NA
NA,2,"see",NA
NA,2,"weekend",NA
NA,2,"lord",NA
NA,2,"young",NA
NA,2,"in",NA
NA,2,"day",NA
NA,2,"louis",NA
NA,2,"one",NA
NA,2,"squad",NA
NA,2,"louis",NA
NA,2,"louis",NA
NA,2,"louis",NA
NA,2,"<U+2665>",NA
NA,2,"floore",NA
NA,2,"and",NA
NA,2,"chargers",NA
NA,2,"for",NA
NA,2,"slysa",NA
NA,2,"islands",NA
NA,2,"c",NA
NA,2,"it",NA
NA,2,"field",NA
NA,2,"list",NA
NA,2,"that",NA
NA,2,"becomes",NA
NA,2,"cannot",NA
NA,2,"and",NA
NA,2,"you",NA
NA,2,"the",NA
NA,2,"the",NA
NA,2,"so",NA
NA,2,"too",NA
NA,2,"the",NA
NA,2,"you",NA
NA,2,"forms",NA
NA,2,"never",NA
NA,2,"you",NA
NA,2,"you",NA
NA,2,"do",NA
NA,2,"the",NA
NA,2,"chocolate",NA
NA,2,"to",NA
NA,2,"the",NA
NA,2,"we",NA
NA,2,"than",NA
NA,2,"it",NA
NA,2,"and",NA
NA,2,"of",NA
NA,2,"like",NA
NA,2,"join",NA
NA,2,"us",NA
NA,2,"has",NA
NA,2,"get",NA
NA,2,"so",NA
NA,2,"weekend",NA
NA,2,"loves",NA
NA,2,"and",NA
NA,2,"but",NA
NA,2,"him",NA
NA,2,"him",NA
NA,2,"and",NA
NA,2,"he",NA
NA,2,"been",NA
NA,2,"a",NA
NA,2,"out",NA
NA,2,"to",NA
NA,2,"because",NA
NA,2,"in",NA
NA,2,"my",NA
NA,2,"place",NA
NA,2,"of",NA
NA,2,"of",NA
NA,2,"story",NA
NA,2,"that",NA
NA,2,"of",NA
NA,2,"of",NA
NA,2,"are",NA
NA,2,"on",NA
NA,2,"simple",NA
NA,2,"tree",NA
NA,2,"wind",NA
NA,2,"to",NA
NA,2,"fight",NA
NA,2,"its",NA
NA,2,"that",NA
NA,2,"or",NA
NA,2,"to",NA
NA,2,"important",NA
NA,2,"same",NA
NA,2,"for",NA
NA,2,"to",NA
NA,2,"to",NA
NA,2,"know",NA
NA,2,"everyone",NA
NA,2,"to",NA
NA,2,"you",NA
NA,2,"to",NA
NA,2,"follow",NA
NA,2,"could",NA
NA,2,"way",NA
NA,2,"lot",NA
NA,2,"much",NA
NA,2,"it",NA
NA,2,"you",NA
NA,2,"for",NA
NA,2,"we",NA
NA,2,"can",NA
NA,2,"see",NA
NA,2,"do",NA
NA,2,"hear",NA
NA,2,"talk",NA
NA,2,"kindness",NA
NA,2,"true",NA
NA,2,"you",NA
NA,2,"has",NA
NA,2,"you",NA
NA,2,"all",NA
NA,2,"you",NA
NA,2,"one",NA
NA,2,"store",NA
NA,2,"the",NA
NA,2,"ambition",NA
NA,2,"our",NA
NA,2,"youre",NA
NA,2,"me",NA
NA,2,"calls",NA
NA,2,"is",NA
NA,2,"smooth",NA
NA,2,"person",NA
NA,2,"the",NA
NA,2,"pocket",NA
NA,2,"french",NA
NA,2,"reading",NA
NA,2,"whole",NA
NA,2,"be",NA
NA,2,"sets",NA
NA,2,"love",NA
NA,2,"of",NA
NA,2,"that",NA
NA,2,"us",NA
NA,2,"dictionary",NA
NA,2,"lifetime",NA
NA,2,"name",NA
NA,2,"want",NA
NA,2,"but",NA
NA,2,"them",NA
NA,2,"made",NA
NA,2,"we",NA
NA,2,"to",NA
NA,2,"for",NA
NA,2,"the",NA
NA,2,"the",NA
